"plant","calday","calmonth","billnum","billitem","material","netval","tax","qty","rpa_sat","timestamp"
M007,2021-02-04,202102,907093267,9,1000042587,25.83,5.17,1,31.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,10,1000042636,170.83,34.17,1,205.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,11,1000042638,108.33,21.67,1,130.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,12,1000042650,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,13,1000042651,797.50,159.50,1,957.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,14,1000042670,251.67,50.33,1,302.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,15,1000042721,18.33,3.67,2,22.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,16,1000042722,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,17,1000042723,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,18,1000042728,79.17,15.83,1,95.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,19,1000042748,94.55,9.45,2,104.00,2023-04-10 13:12:10.000
M007,2021-02-04,202102,907093267,20,1000042824,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,1,1000068365,80.91,8.09,1,89.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,2,1000068406,671.67,134.33,1,806.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,3,1000068407,147.27,14.73,3,162.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,4,1000068605,2470.91,247.09,1,2718.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,5,1000068610,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,6,1000068649,3213.33,642.67,1,3856.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,7,1000068660,583.64,58.36,2,642.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,8,1000068661,36.67,7.33,1,44.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,9,1000069057,10815.00,2163.00,3,12978.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,10,1000069322,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,11,1000069750,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,12,1000069983,95.00,19.00,3,114.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907093612,13,1000071154,39.09,3.91,1,43.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,1,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,2,57472,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,3,71165,60.00,12.00,3,72.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,4,73403,30.83,6.17,1,37.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,5,78304,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,6,106449,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,7,126107,64.17,12.83,1,77.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,8,145917,7930.91,793.09,2,8724.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,9,146784,1.67,0.33,1,2.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,10,147753,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,11,151614,2242.50,448.50,3,2691.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,12,155498,29.17,5.83,1,35.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907094948,13,207583,113.33,22.67,1,136.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907095456,1,2486,33.33,6.67,2,40.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907095456,2,18452,43.33,8.67,1,52.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907095456,3,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907095456,4,19380,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M012,2021-02-05,202102,907096574,10,102921679,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M012,2021-02-05,202102,907096574,20,104034571,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M011,2021-02-08,202102,907096663,1,2034347004,108.33,21.67,1,130.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907097708,1,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907097708,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M001,2021-02-15,202102,907098946,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M009,2021-02-10,202102,907099541,1,2036999005,50.00,10.00,1,60.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907102068,1,18317,92.50,18.00,3,111.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907102068,2,19758,432.50,86.50,1,519.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907102068,3,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907102068,4,40580,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907102068,5,43459,217.50,43.50,1,261.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,1,1000031201,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,2,1000031320,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,3,1000032406,152.50,30.00,3,183.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,4,1000032409,570.00,57.00,3,627.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,5,1000032606,197.50,39.50,3,237.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,6,1000033026,52.50,10.00,1,63.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,7,1000033027,815.00,163.00,1,978.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,8,1000033169,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907104650,9,1000033445,315.00,63.00,1,378.00,2023-04-10 13:12:10.000
M002,2021-02-07,202102,907105534,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907105570,1,1000042728,79.17,15.83,1,95.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907105570,2,1000042730,414.17,82.83,1,497.00,2023-04-10 13:12:10.000
M011,2021-02-04,202102,907105707,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,1,18452,43.33,8.67,1,52.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,2,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,3,43653,40.00,8.00,2,48.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,4,54824,115.00,23.00,2,138.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,5,55480,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,6,56427,83.64,8.36,1,92.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,7,57205,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,8,88906,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,9,90024,215.00,43.00,1,258.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,10,134495,234.55,23.45,3,258.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,11,134584,15.00,3.00,3,18.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,12,134584,10.00,2.00,2,12.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,13,134856,13.33,2.67,1,16.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,14,134966,61.67,12.33,2,74.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,15,135479,22.73,2.27,1,25.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,16,135479,22.73,2.27,1,25.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,17,136394,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M001,2021-02-02,202102,907105709,18,136394,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M001,2021-02-07,202102,907105892,1,20704,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M011,2021-02-02,202102,907106004,10,2037725002,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-02-05,202102,907106203,1,1000043346,6.36,0.64,1,7.00,2023-04-10 13:12:10.000
M003,2021-02-05,202102,907106211,10,2035853004,106.67,21.33,4,128.00,2023-04-10 13:12:10.000
M001,2021-02-05,202102,907106221,1,2037934004,801.67,160.33,1,962.00,2023-04-10 13:12:10.000
M001,2021-02-05,202102,907106221,2,2037942002,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M007,2021-02-08,202102,907106383,1,1000028487,76.67,15.33,2,92.00,2023-04-10 13:12:10.000
M007,2021-02-08,202102,907106389,10,2035863001,70.00,14.00,1,84.00,2023-04-10 13:12:10.000
M007,2021-02-08,202102,907106389,11,2035864001,204.55,20.45,3,225.00,2023-04-10 13:12:10.000
M005,2021-02-05,202102,907106679,1,1000021621,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907106712,1,1000066624,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907106712,2,1000066626,618.33,123.67,1,742.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907106712,3,1000066635,123.33,24.67,1,148.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907107147,1,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907107147,2,7000009745,323.33,64.67,4,388.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907107203,1,107983019,38.33,7.67,1,46.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907107203,2,107989040,36.67,7.33,2,44.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907107203,3,107995482,43.33,8.67,1,52.00,2023-04-10 13:12:10.000
M003,2021-02-04,202102,907107203,4,107995562,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907108760,1,1000009702,400.00,80.00,3,480.00,2023-04-10 13:12:10.000
M009,2021-02-12,202102,907110276,1,1000074542,268.33,53.67,1,322.00,2023-04-10 13:12:10.000
M009,2021-02-12,202102,907110276,2,1000074570,115.00,23.00,3,138.00,2023-04-10 13:12:10.000
M014,2021-02-08,202102,907111047,1,2035970005,15.83,3.17,1,19.00,2023-04-10 13:12:10.000
M015,2021-02-07,202102,907114362,1,1000041799,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M015,2021-02-07,202102,907114362,2,1000041807,2969.09,296.91,1,3266.00,2023-04-10 13:12:10.000
M015,2021-02-07,202102,907114362,3,1000041845,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M015,2021-02-07,202102,907114362,4,1000041893,230.00,46.00,4,276.00,2023-04-10 13:12:10.000
M015,2021-02-07,202102,907114362,5,1000041927,372.73,37.27,2,410.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,1,2486,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,2,16183,208.33,41.67,1,250.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,3,17618,136.67,27.33,4,164.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,4,17657,53.33,10.67,2,64.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,5,18720,776.67,155.33,1,932.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,6,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,7,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,8,32204,196.36,19.64,3,216.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907116411,9,34869,153.33,30.67,1,184.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907117203,1,1000024935,61.67,12.33,1,74.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907117203,2,1000025356,90.00,18.00,3,108.00,2023-04-10 13:12:10.000
M012,2021-02-09,202102,907118552,1,1000055441,48.33,9.67,1,58.00,2023-04-10 13:12:10.000
M012,2021-02-09,202102,907118552,2,1000055442,63.33,12.67,2,76.00,2023-04-10 13:12:10.000
M012,2021-02-09,202102,907118552,3,1000055445,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M008,2021-02-05,202102,907120113,1,1000065011,148.33,29.67,2,178.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907120843,1,2037473001,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M006,2021-02-13,202102,907121292,10,1000008320,57.50,11.00,1,69.00,2023-04-10 13:12:10.000
M006,2021-02-13,202102,907121292,20,1000036639,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907121573,1,7000009745,242.50,48.50,3,291.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907129780,1,1000040455,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M005,2021-02-09,202102,907129788,10,2037614002,3105.45,310.55,1,3416.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907132545,1,1000009703,400.83,80.17,1,481.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907132545,2,1000009875,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907132545,3,1000010050,36.36,3.64,1,40.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907132545,4,1000011053,69.17,13.83,1,83.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907132545,5,1000011054,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907134405,1,1000028074,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907135332,1,1000067314,77.50,15.00,1,93.00,2023-04-10 13:12:10.000
M010,2021-02-09,202102,907135424,1,19380,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M003,2021-02-06,202102,907136303,1,2037044002,90.91,9.09,1,100.00,2023-04-10 13:12:10.000
M003,2021-02-06,202102,907136303,2,2037046003,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M002,2021-02-09,202102,907138459,1,1000044334,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M002,2021-02-09,202102,907138459,2,1000044343,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M002,2021-02-09,202102,907138459,3,1000044354,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,1,1000076320,373.64,37.36,1,411.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,2,1000076366,59.17,11.83,1,71.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,3,1000076371,9.09,0.91,1,10.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,4,1000076387,46.36,4.64,1,51.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,5,1000076411,26.36,2.64,1,29.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,6,1000076432,54.17,10.83,1,65.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,7,1000076434,265.00,53.00,1,318.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,8,1000076444,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,9,1000076717,0.83,0.17,1,1.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,10,1000076836,3090.00,309.00,1,3399.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,11,1000077314,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,12,1000077315,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,13,1000077316,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,14,1000077317,197.27,19.73,1,217.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,15,1000077319,210.00,42.00,3,252.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,16,1000077320,43.33,8.67,2,52.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907138460,17,1000077325,33.64,3.36,1,37.00,2023-04-10 13:12:10.000
M008,2021-02-06,202102,907139625,1,107270756,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M012,2021-02-06,202102,907141106,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,1,1000007821,87.27,8.73,1,96.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,2,1000007822,37.27,3.73,1,41.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,3,1000007823,58.33,11.67,1,70.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,4,1000008015,42.73,4.27,1,47.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,5,1000008170,50.83,10.17,1,61.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,6,1000008190,42.50,8.00,1,51.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,7,1000008200,453.33,90.67,1,544.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,8,1000008484,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,9,1000008487,47.50,9.00,1,57.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,10,1000008489,50.00,5.00,1,55.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907141182,11,1000008498,90.91,9.09,1,100.00,2023-04-10 13:12:10.000
M014,2021-02-08,202102,907142923,1,2039545001,38.33,7.67,1,46.00,2023-04-10 13:12:10.000
M014,2021-02-08,202102,907142923,2,2039562001,333.33,66.67,1,400.00,2023-04-10 13:12:10.000
M014,2021-02-08,202102,907142923,3,2039630006,79.17,15.83,1,95.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,1,108025082,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,2,108027361,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,3,108027395,3727.27,372.73,1,4100.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,4,108045737,223.33,44.67,2,268.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,5,108056487,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,6,108057682,631.67,126.33,2,758.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,7,108075291,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M002,2021-02-13,202102,907143094,8,108087996,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M012,2021-02-06,202102,907143362,1,1000056589,63.33,12.67,1,76.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143369,1,2038918002,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143369,2,2038918004,175.00,35.00,1,210.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143369,3,2038919003,76.36,7.64,1,84.00,2023-04-10 13:12:10.000
M008,2021-02-09,202102,907143727,1,2036254003,55.83,11.17,1,67.00,2023-04-10 13:12:10.000
M008,2021-02-09,202102,907143727,2,2036256003,95.00,19.00,3,114.00,2023-04-10 13:12:10.000
M008,2021-02-09,202102,907143727,3,2036257003,805.00,161.00,3,966.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143967,1,20811,1015.00,203.00,3,1218.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143967,2,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M001,2021-02-06,202102,907143967,3,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907146022,1,106199581,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M009,2021-02-07,202102,907146031,10,2036924003,48.33,9.67,1,58.00,2023-04-10 13:12:10.000
M002,2021-02-14,202102,907146948,1,1000026854,275.00,55.00,1,330.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,1,2036029001,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,2,2036030001,293.33,58.67,1,352.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,3,2036039001,237.50,47.50,1,285.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,4,2036048001,77.50,15.00,1,93.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,5,2036059003,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,6,2036060004,70.91,7.09,1,78.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,7,2036062003,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,8,2036062004,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,9,2036067002,42.73,4.27,1,47.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,10,2036076001,544.17,108.83,1,653.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,11,2036085003,75.83,15.17,1,91.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,12,2036086001,229.09,22.91,1,252.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,13,2036087001,66.36,6.64,1,73.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907147025,14,2036087002,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M014,2021-02-08,202102,907148827,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M009,2021-02-09,202102,907150345,1,106773802,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907150346,1,1000050755,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907150346,2,1000050761,362.50,72.50,1,435.00,2023-04-10 13:12:10.000
M007,2021-02-09,202102,907150346,3,1000050804,652.50,130.50,1,783.00,2023-04-10 13:12:10.000
M002,2021-02-07,202102,907151010,1,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M002,2021-02-07,202102,907151010,2,20704,166.67,33.33,2,200.00,2023-04-10 13:12:10.000
M002,2021-02-07,202102,907151010,3,32204,130.91,13.09,2,144.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907151568,1,19372,320.91,32.09,1,353.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907151568,2,20706,10.91,1.09,1,12.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907151568,3,20858,38.18,3.82,1,42.00,2023-04-10 13:12:10.000
M011,2021-02-13,202102,907152320,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M007,2021-02-11,202102,907153983,1,7000009745,161.67,32.33,2,194.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907155434,1,17615,1618.33,323.67,2,1942.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907155453,1,1000022264,140.00,28.00,2,168.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907155453,2,1000022267,198.18,19.82,1,218.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907155453,3,1000022375,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907155453,4,1000022449,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907155833,1,2034767004,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M004,2021-02-07,202102,907155849,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907156898,1,1000005653,103.33,20.67,2,124.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907157133,1,18452,173.33,34.67,4,208.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907157133,2,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907157133,3,20704,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907157133,4,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907157133,5,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,1,18452,173.33,34.67,4,208.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,2,19372,320.91,32.09,1,353.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,3,19380,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,4,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,5,55145,72.50,14.00,1,87.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,6,55147,227.50,45.50,3,273.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,7,55239,4119.17,823.83,1,4943.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,8,55446,20.83,4.17,1,25.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,9,55477,1.67,0.33,1,2.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,10,55482,390.00,78.00,1,468.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,11,55511,110.00,22.00,2,132.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,12,55515,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,13,55517,38.33,7.67,1,46.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,14,55518,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,15,70841,255.83,51.17,1,307.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,16,71167,56.67,11.33,1,68.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,17,72185,537.50,107.50,1,645.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,18,73404,86.67,17.33,2,104.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,19,79687,57.50,11.00,1,69.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907158237,20,81534,35.00,7.00,1,42.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907158471,1,2039152001,76.67,15.33,1,92.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907158471,2,2039167004,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907158471,3,2039171005,58.33,11.67,1,70.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907158471,4,2039176003,51.67,10.33,2,62.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907158471,5,2039176005,266.67,53.33,4,320.00,2023-04-10 13:12:10.000
